"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"7744",2022-02-06,893466,0,-250121.510683354,0,778.711559532298,17230.2222949089,0,0,0,74724.870234115,161202.941460963,18814.4078591114,156412.598577021,13117.3966480634,23073.1416711728,114015.086159634,1.40492540047734e-11,41373.226136413,0,0,377137.482890068,747758.574807649,"5_85_15",2,FALSE
"7745",2022-02-13,836533,0,-241351.956831521,0,0,18555.6240099018,0,0,17805.152189042,94328.2041164969,172374.165780589,19120.6292586702,152034.260113368,20370.0723612889,16298.4935546585,124459.76115303,9.42101203093006e-21,48377.2756729403,0,0,377137.482890068,819509.164268532,"5_85_15",2,FALSE
"7746",2022-02-20,726653,0,-213745.120242431,-20214.6771620978,0,12061.1556064362,0,0,0,94059.6981681957,169752.15453584,20023.7712224665,157094.178288788,20468.7873199694,42830.6324762356,133071.891621783,1.38107272419459e-32,48378.6734729547,0,0,377137.482890068,840918.628198209,"5_85_15",2,FALSE
"7747",2022-02-27,884322,0,-170030.806013867,0,0,5566.68720297055,0,0,0,94490.2934918468,153748.423006909,21785.1487096384,164328.836403982,21585.9488242823,38939.5174910825,137779.657496122,2.43822313405702e-47,47097.4724064277,0,0,377137.482890068,892428.661909463,"5_85_15",2,FALSE
"7748",2022-03-06,854156,0,-110081.251533896,0,0,397.620514497897,0,-15742.0058025125,0,100955.580168523,149053.035755071,24382.5785198854,167369.44856092,17944.5256588393,62.5173295096154,139348.480772918,2.90072623807158e-65,19983.1910976339,0,0,377137.482890068,870811.203931458,"5_85_15",2,FALSE
"7749",2022-03-13,1041636,0,-54205.3028456555,0,101232.502739199,0,0,0,0,98192.5683616925,173775.236033925,26335.8088655244,174528.577761454,28975.9281373576,1.38554542561934e-14,139957.282186845,1.3204322366677e-86,2.40349682077509,0,0,377137.482890068,1065932.48762723,"5_85_15",2,FALSE
"7750",2022-03-20,1023846,0,-32030.0373843012,0,109019.618334522,0,0,-15742.0058025125,17805.152189042,87482.377806515,200242.690356313,24096.4727734669,183928.408720877,32431.5292954538,8898.18403549084,140055.203135045,1.32368206030282e-111,4.86560218609685e-25,0,0,377137.482890068,1133325.07634998,"5_85_15",2,FALSE
"7751",2022-03-27,984190,0,-45613.4021488831,0,70862.7519174392,0,0,0,0,72816.7686317828,204994.818888473,22562.7969484157,186055.950741603,48953.0891106156,41514.8665107985,139718.268110135,1.7029211354023e-140,2.26205099258629e-111,0,0,377137.482890068,1119003.39160045,"5_85_15",2,FALSE
"7752",2022-04-03,1024756,0,-59990.1039250808,0,32705.8855003565,0,0,-15742.0058025125,17805.152189042,65223.546012608,186001.240413798,23783.5993900882,183394.114825471,49254.6514359678,43212.1478563888,137917.608061273,1.65726226825467e-173,0,0,0,377137.482890068,1040703.31884747,"5_85_15",2,FALSE
"7753",2022-04-10,1010760,0,-41876.5143757339,0,2336.1346785969,0,0,0,0,70161.6168197236,169008.595506767,22360.5824992096,185425.158139543,53357.4646278553,22599.8019600043,134799.327116894,7.26729071678498e-211,0,0,0,377137.482890068,995309.649862928,"5_85_15",2,FALSE
"7754",2022-04-17,1048608,0,-292.105663186936,0,0,0,-202.028979733503,-15742.0058025125,0,73040.6973893001,167025.976948789,22541.9287048189,189794.632920745,52976.7135048963,42153.802343643,131271.484007119,8.63647163549207e-253,0,0,0,377137.482890068,1039706.57826395,"5_85_15",2,FALSE
"7755",2022-04-24,962334,0,25819.2483044143,0,0,0,-384.104479987154,0,0,67716.1792821801,174022.29931635,23765.8976985132,190516.837328543,44321.9639473483,137.931900844338,127322.375288195,1.68796583179843e-299,0,0,0,377137.482890068,1030376.11147647,"5_85_15",2,FALSE
"7756",2022-05-01,1008991,0,21519.0299306768,0,0,0,-261.889418173059,0,35610.3043780839,63777.0139411007,197683.890377202,25722.7168420757,189447.255432941,37511.0665111813,1912.42874716136,122998.101352973,0,0,0,0,377137.482890068,1073057.40098529,"5_85_15",2,FALSE
"7757",2022-05-08,1075978,0,23086.495677625,0,0,0,-139.674356358965,0,0,67497.8763882013,218587.803516293,30559.0368642557,187175.730004284,33571.6981389128,23073.1416711728,118361.034500391,0,0,0,0,377137.482890068,1078910.62529484,"5_85_15",2,FALSE
"7758",2022-05-15,1285122,0,79274.4319412127,0,0,0,-24.9418493498152,0,0,79973.3695681301,229268.593516126,28106.3408473776,183404.981491322,36647.6529503305,11.295401736908,113479.966159876,0,0,0,0,377137.482890068,1127279.17291683,"5_85_15",2,FALSE
"7759",2022-05-22,1475683,0,189267.074940697,0,0,0,0,0,53415.4565671259,95284.8871815436,245017.624928055,24905.4436232593,180138.121334706,35667.6874833354,15901.4658222003,108425.163818176,0,0,0,0,377137.482890068,1325160.40858917,"5_85_15",2,FALSE
"7760",2022-05-29,1485880,0,292309.730856055,-177172.250766909,0,0,0,0,71220.6087561678,98672.7060026866,264142.347053083,28999.7214093091,177758.924194769,34536.0660583886,42402.3142271898,103264.968367986,0,0,0,0,377137.482890068,1313272.61904879,"5_85_15",2,FALSE
"7761",2022-06-05,1260758,0,324693.185400707,0,0,0,0,-15742.0058025125,0,90610.2568859906,264575.940454771,31398.0254987953,174042.851908946,40528.3167587474,22405.848628096,98063.2841793829,0,0,0,0,377137.482890068,1407713.18680299,"5_85_15",2,FALSE
"7762",2022-06-12,1785492,0,280770.584985646,0,63075.6363221162,0,0,0,0,92288.3343911385,260111.977106966,32199.418396742,169973.268067243,38919.8996463984,20097.8208992206,92877.8049919211,0,0,0,0,377137.482890068,1427452.22769746,"5_85_15",2,FALSE
"7763",2022-06-19,1324483,0,211374.607874425,0,119921.580167974,7289.70943246144,-137.180171423983,0,0,103412.727276374,266412.380964037,35570.9699621206,168433.20952049,34493.2813157493,29208.3549582257,87758.9015720439,0,0,0,0,377137.482890068,1440876.02576254,"5_85_15",2,FALSE
"7764",2022-06-26,1429763,0,166513.503453102,0,81764.7137508913,21338.9676113871,-401.563774532024,0,0,113847.042768623,281294.828102025,35522.9130445408,168800.448137074,42097.9844828617,11808.3307236089,82749.0909595079,0,0,0,0,377137.482890068,1382473.74214916,"5_85_15",2,FALSE
"7765",2022-07-03,1398221,0,149102.163625132,93896.9449948228,43607.8473338087,14844.4992079215,-279.34871271793,0,0,116151.427299674,291828.985295384,33396.1074399899,169258.812951279,49002.9537335165,40269.7433094748,77882.9883523441,0,0,0,0,377137.482890068,1456100.6077207,"5_85_15",2,FALSE
"7766",2022-07-10,1315327,0,125401.190864648,0,7787.11559532298,8350.03080445583,-157.133650903836,-15742.0058025125,17805.152189042,108650.394919669,289692.6626628,32536.2168405914,168989.397129226,48784.254119997,2677.90853980057,73187.6316865814,0,0,0,0,377137.482890068,1245100.29878879,"5_85_15",2,FALSE
"7767",2022-07-17,1252591,0,70052.8407879792,0,63075.6363221162,1988.10257248948,-37.4127740247227,0,0,94868.3817797781,281230.282162302,30999.9138905266,168768.497562741,49165.3746887031,23073.1416798809,68683.0694694529,0,0,0,0,377137.482890068,1229005.31103201,"5_85_15",2,FALSE
"7768",2022-07-24,1138504,0,-7105.77237256002,0,119921.580167974,0,0,0,0,83058.3070921744,272612.59209034,29584.5363721705,169033.268180394,47103.4255613709,2981.56552025548,64383.1124481699,0,0,0,0,377137.482890068,1158710.09795036,"5_85_15",2,FALSE
"7769",2022-07-31,1000073,0,-72373.6874608048,0,81764.7137508913,0,0,0,0,82827.9259329137,265498.629076888,29945.6418027558,169310.694942843,45365.5757546179,36067.8609910288,60296.1656328769,0,0,0,0,377137.482890068,1075841.00331408,"5_85_15",2,FALSE
"7770",2022-08-07,1094489,0,-94433.4400249635,0,43607.8473338087,0,-381.610295052172,-15742.0058025125,0,88734.576261007,255771.1638502,31828.7061160813,169408.485314247,41283.0983834133,42486.8513167462,56426.0755403296,0,0,0,0,377137.482890068,996127.230883373,"5_85_15",2,FALSE
"7771",2022-08-14,989555,0,-61289.6901943717,0,7787.11559532298,17230.2222949089,-331.726596352542,0,0,78036.1726177545,238104.88117958,31061.7782830601,167855.705372907,43757.2573405711,15163.5078122284,52772.9455923328,0,0,0,0,377137.482890068,967285.65218801,"5_85_15",2,FALSE
"7772",2022-08-21,870487,0,11020.7309542255,0,0,18555.6240099018,-209.511534538447,0,0,58285.4167621803,214521.628294459,26012.9439149152,161948.565457533,40452.7736906896,41589.5792269289,49333.8886719783,0,0,0,0,377137.482890068,998649.122338341,"5_85_15",2,FALSE
"7773",2022-08-28,882402,0,73869.8844210685,0,0,12061.1556064362,-87.2964727243531,0,71220.6087561678,41250.0878800318,185329.841197543,20763.3778661037,152944.496820264,39645.9804867891,11472.1913696413,46103.6990567233,0,0,0,0,377137.482890068,1031711.50987811,"5_85_15",2,FALSE
"7774",2022-09-04,842418,0,62478.7696345833,-9141.3082556316,0,5566.68720297055,-2.49418493498152,0,71220.6087561678,38587.4995068428,156081.961652136,17118.2281389778,146829.875006854,41533.3957786255,209.967684694031,43075.4360999854,0,0,0,0,377137.482890068,950696.109911339,"5_85_15",2,FALSE
"7775",2022-09-11,833846,0,-54000.5296278272,0,63075.6363221162,3048.42394448387,0,0,0,46857.912635495,125600.411380293,14666.1613821472,145804.166604994,45867.8668323716,8928.84569911168,40240.9193246727,0,0,0,0,377137.482890068,817227.297387926,"5_85_15",2,FALSE
"7776",2022-09-18,782086,0,-223384.261625525,0,119921.580167974,14181.798350425,0,-15742.0058025125,0,50737.1345467306,93603.2696411978,13519.5903113666,143306.755450704,40578.369606484,23160.9901977132,37591.1394439033,0,0,0,0,377137.482890068,674611.843178528,"5_85_15",2,FALSE
"7777",2022-09-25,508056,0,-327727.76935158,0,81764.7137508913,19483.4052103969,0,0,0,48073.5414608023,82619.0469994164,12020.2860483338,140580.066271917,31200.5980988547,15171.1532196649,35116.5927347736,0,0,0,0,377137.482890068,515439.117333539,"5_85_15",2,FALSE
"7778",2022-10-02,638213,0,-281267.985851765,0,43607.8473338087,12988.9368069313,0,0,0,51652.9167266625,98120.4367015902,10606.717700226,142510.057754249,19863.1776206971,42147.7880922507,32807.5476473475,0,0,0,0,377137.482890068,550174.923422066,"5_85_15",2,FALSE
"7779",2022-10-09,771555,0,-124539.177981107,-42348.4036237731,54509.8091672609,6494.46840346564,0,0,0,56263.2661039013,118452.534984957,9637.37516864079,138757.923884698,11897.0933371946,24115.7353539007,30654.2529600461,0,0,0,0,377137.482890068,661032.360649252,"5_85_15",2,FALSE
"7780",2022-10-16,654155,0,-3188.00276352926,0,81764.7137508913,795.241028995793,-381.610295052172,0,0,55335.6741646056,132316.319043976,10004.4054432951,133409.661591644,18047.4281268499,315.872031864454,28647.0965419322,0,0,0,0,377137.482890068,834204.281555541,"5_85_15",2,FALSE
"7781",2022-10-23,1069448,0,-26054.6993420139,0,43607.8473338087,0,-331.726596352542,0,53415.4565671259,47846.5891620932,134141.469404105,9134.34661688625,141588.633656135,29295.3731769914,4539.1299168076,26776.7231189695,0,0,0,0,377137.482890068,841096.625904624,"5_85_15",2,FALSE
"7782",2022-10-30,807437,0,-138499.968652982,0,54509.8091672609,0,-209.511534538447,0,35610.3043780839,41083.2979060636,140380.27842571,7702.5608693996,148483.534720347,33580.7174809833,1.2167687361502,25034.1185598307,0,0,0,0,377137.482890068,724813.840978963,"5_85_15",2,FALSE
"7783",2022-11-06,1713793,0,-157195.641576711,756648.394217361,81764.7137508913,0,-87.2964727243531,0,89025.7609452098,56623.8893639676,174309.149837067,8741.50317675565,143483.798363196,42810.0317112883,2.69304000319932e-16,23410.6672321015,0,0,0,0,377137.482890068,1596672.45343847,"5_85_15",2,FALSE
"7784",2022-11-13,731188,0,46043.7993661919,0,43607.8473338087,0,-2.49418493498152,0,17805.152189042,71340.3130889233,192143.406270044,10297.7750033447,137656.046117892,37636.866086143,5220.89657252615,21898.1880199675,0,0,0,0,377137.482890068,960785.278753016,"5_85_15",2,FALSE
"7785",2022-11-20,2793394,0,391790.443398939,1042401.35048609,7787.11559532298,0,0,0,231466.978457545,101813.898326952,238509.382754131,17704.1652584882,165215.770028412,46020.5860685755,36918.2723736863,20488.9536932437,0,0,0,0,377137.482890068,2677254.39933146,"5_85_15",2,FALSE
"7786",2022-11-27,2009951,0,638102.403852291,0,0,0,0,-15742.0058025125,178051.52189042,105044.36036452,265951.640064264,25081.567586615,175920.113889623,39241.9895170928,34085.5843242764,19175.6975037934,0,0,0,0,377137.482890068,1842050.35608045,"5_85_15",2,FALSE
"7787",2022-12-04,1584944,0,592161.112865938,0,63075.6363221162,0,0,-15742.0058025125,89025.7609452098,80272.3745387093,244573.216466342,23472.6077737684,173564.704469967,36365.2430177128,16017.160872223,17951.6101711496,0,0,0,0,377137.482890068,1697874.90453069,"5_85_15",2,FALSE
"7788",2022-12-11,1697501,0,283119.208255349,0,119921.580167974,0,0,-15742.0058025125,71220.6087561678,60410.2113166748,227752.878650136,20259.114303372,175990.895561742,28556.6905378746,42045.4884974838,16810.3298058206,0,0,0,0,377137.482890068,1407482.48294015,"5_85_15",2,FALSE
"7789",2022-12-18,581919,0,-71287.9037177241,0,81764.7137508913,0,0,-15742.0058025125,0,41687.7295779162,201755.724474406,15919.3306078168,177659.868435984,17185.1104987504,5919.52783604337,15745.9268011424,0,0,0,0,377137.482890068,847745.505352782,"5_85_15",2,FALSE
"7790",2022-12-25,863564,0,-262055.968452502,317140.691593825,43607.8473338087,0,0,0,213661.826268504,32416.5979957105,131660.295228504,10397.5873755867,176024.96264928,8330.02201176078,17479.5382608379,14752.8852938898,0,0,0,0,377137.482890068,1080553.76844927,"5_85_15",2,FALSE
"7791",2023-01-01,700012,0,-251536.690610456,173269.875424687,7787.11559532298,0,0,0,249272.130646587,28669.7074484725,105951.619922458,6159.48962442275,182131.969441449,4688.33482324807,18717.3885500937,13826.0824398709,0,0,0,0,377137.482890068,916074.506196224,"5_85_15",2,FALSE
"7792",2023-01-08,590586,0,-158641.432072282,0,0,0,0,0,35610.3043780839,22408.1168917166,101876.760629581,5129.53325865511,182707.566648375,3065.38678765564,5423.58397160219,12960.7664628314,0,0,0,0,377137.482890068,587678.069846287,"5_85_15",2,FALSE
"7793",2023-01-15,828218,0,-114691.377175058,151210.079783459,82543.4253104236,0,0,0,0,19632.7134081889,88903.5733848639,4730.66793507989,175465.742017824,7647.2239501851,8123.21816030376,12152.5342030583,0,0,0,0,377137.482890068,812855.283868397,"5_85_15",2,FALSE
"7794",2023-01-22,777044,0,-151468.537493864,0,114470.599251248,0,0,-15742.0058025125,0,20064.1433025504,85025.4172061211,4748.76676092429,168850.471901197,11863.068758476,1060.49580831246,11397.3087068864,0,0,0,0,377137.482890068,627407.211289406,"5_85_15",2,FALSE
"7795",2023-01-29,609811,0,-214568.035010078,0,76313.7328341652,0,0,0,0,20308.1466868479,89567.8703255633,3762.77724380302,168898.555459602,10859.1515469994,62.269776232601,10691.3172517112,0,0,0,0,377137.482890068,543033.269004914,"5_85_15",2,FALSE
"7796",2023-02-05,593941,0,-248449.225150272,0,38156.8664170826,0,0,0,0,20664.3702527118,97193.5275591394,2355.15947810875,173548.969505509,13880.7984566423,1263.73312870853,10031.0700860622,0,0,0,0,377137.482890068,485782.752623761,"5_85_15",2,FALSE
"7797",2023-02-12,561566,0,-244666.148148231,0,4672.26935719379,0,0,0,0,21708.4367365721,92907.6851420731,1540.68371611897,181307.808059605,13574.2486538114,6.00321961639173,9413.34007480649,0,0,0,0,377137.482890068,457601.809701634,"5_85_15",2,FALSE
"7798",2023-02-19,619856,0,-219730.315920439,-20214.6771620978,0,0,0,-15742.0058025125,0,23370.4950466277,70434.9661313389,1677.16802328334,184998.195855773,13467.5867872412,103.776515666373,8835.14337064268,0,0,0,0,377137.482890068,424337.815735592,"5_85_15",2,FALSE
"7799",2023-02-26,510636,0,-179213.977016655,0,0,0,0,0,0,24766.4000068233,56156.5120688941,2210.88844881371,188484.800240408,12961.7889197774,23.5045757971737,8293.72118055675,0,0,0,0,377137.482890068,490821.121314484,"5_85_15",2,FALSE
"7800",2023-03-05,676609,0,-121381.778880459,0,42829.1357742764,0,0,0,0,24464.8046804526,70913.1998543638,2309.04812805416,191174.210822844,9068.70379774802,0.00537395166931097,7786.52265646293,0,0,0,0,377137.482890068,604301.335097762,"5_85_15",2,FALSE
"7801",2023-03-12,882591,0,-62409.0194505853,0,125372.5610847,0,0,0,0,23019.8156833968,93838.132492426,1887.41272182127,191690.484135232,17023.451949983,1.1893698832867e-18,7311.1889100721,0,0,0,0,377137.482890068,774871.510417114,"5_85_15",2,FALSE
"7802",2023-03-19,773232,0,-32847.9223379184,0,87215.6946676174,0,0,-15742.0058025125,53415.4565671259,22306.795636883,100874.052844181,1488.35986725879,188912.14002051,25804.2461767242,1.58618089471529e-59,6865.53813089526,0,0,0,0,377137.482890068,815429.838660833,"5_85_15",2,FALSE
"7803",2023-03-26,521967,0,-41830.5082717557,0,49058.8282505348,0,0,0,17805.152189042,18916.6574638108,89926.0304465536,1363.88614254044,181086.027552417,20989.8433003983,5.4530227067658e-146,6447.55177140393,0,0,0,0,377137.482890068,720900.951735013,"5_85_15",2,FALSE
"7804",2023-04-02,620251,0,-59270.1213728129,0,11680.6733929845,14049.2581789257,0,0,0,18535.8832216812,81828.2958925388,1710.04931377086,175357.72861095,20102.1682850039,8.98718615679555e-307,6055.36175330664,0,0,0,0,377137.482890068,647186.780166416,"5_85_15",2,FALSE
"7805",2023-04-09,712058,0,-47732.0878067905,0,0,19483.4052103969,0,-15742.0058025125,0,23629.7420116953,84376.4279567435,2238.23600946172,183266.947360885,16738.4997015422,0,5687.23864252259,0,0,0,0,377137.482890068,649083.886174013,"5_85_15",2,FALSE
"7806",2023-04-16,764583,0,-7719.90611845803,0,0,12988.9368069313,0,0,0,25317.6183737379,98852.2783200759,2786.23015695133,192175.331876998,14731.1222309791,0,5341.58073684477,0,0,0,0,377137.482890068,721610.675274128,"5_85_15",2,FALSE
"7807",2023-04-23,790696,0,23648.5964745074,0,0,6494.46840346564,0,0,0,24521.3386482736,125332.595780658,4068.36778972602,195818.124645375,12739.5035557587,0,5016.90400877899,0,0,0,0,377137.482890068,774777.382196612,"5_85_15",2,FALSE
"7808",2023-04-30,885338,0,23447.0026265308,0,0,795.241028995793,0,0,0,28662.9427436034,148666.296136251,5070.48061897425,196511.569646242,9471.20531783585,0,4711.83284607098,0,0,0,0,377137.482890068,794474.053854572,"5_85_15",2,FALSE
"7809",2023-05-07,1354394,0,19849.1677396312,0,0,0,0,-15742.0058025125,0,37686.1218545349,174629.965940343,6351.06559115498,196653.69266811,7260.68545853816,0,4425.09153356236,0,0,0,0,377137.482890068,808251.26787343,"5_85_15",2,FALSE
"7810",2023-05-14,946631,0,64326.0157200281,0,0,0,0,0,35610.3043780839,44462.7344428799,183230.232978407,7433.62314515684,193170.397907799,8523.39059930426,0,4155.49642191719,0,0,0,0,377137.482890068,918049.678483644,"5_85_15",2,FALSE
"7811",2023-05-21,952822,0,167901.446963757,0,0,0,0,0,106830.913134252,40761.4144691319,172974.960454253,7760.49835467694,183981.040167985,9777.07403692077,0,3901.9487311785,0,0,0,0,377137.482890068,1071026.77920222,"5_85_15",2,FALSE
"7812",2022-01-02,654913,0,-230400.11715753,0,0,0,0,0,36017.0352649894,79056.1091609366,169460.610299514,29849.8776250879,123583.880556736,24964.6548602995,0,0,136632.719127905,0,918.056378094444,0,376392.125394553,746474.951510586,"5_86_9",2,FALSE
"7813",2022-01-09,1098519,0,-141009.03563324,0,115458.846655759,0,0,0,72034.0705299788,71082.3081181282,146815.310478919,23490.7103577559,124416.552591334,15840.7737393798,1870.13563415988,0,60619.4276286814,0,711.350247797611,0,376392.125394553,867722.575743206,"5_86_9",2,FALSE
"7814",2022-01-16,963182,0,-113241.196142129,148647.447609544,100366.186962196,0,0,0,180085.176324947,95490.8315810406,158826.199045392,21792.9782471112,132124.448925202,15411.0780063107,21527.115177119,0,2650.27592202235,0,755.873614517455,0,376392.125394553,1140828.54066783,"5_86_9",2,FALSE
"7815",2022-01-23,557152,0,-158712.634103657,0,63389.1707129659,0,0,0,0,89365.1162476192,167347.954852644,23057.5984348809,140010.504715644,14400.2085578781,13.4432021380157,0,2.9325791637756,0,807.66505968951,0,376392.125394553,716074.085653519,"5_86_9",2,FALSE
"7816",2022-01-30,594670,0,-217934.755464314,0,26412.1544637358,0,0,0,0,75273.8955593412,158414.265681365,23513.0367847671,144206.993194077,10311.7584240963,1870.13564107542,61361.1137102203,3.39991161237698e-05,3601.32400926053,1179.94865736361,0,376392.125394553,664601.996089539,"5_86_9",2,FALSE
"7817",2022-02-06,893466,0,-243729.051939945,0,754.632984678165,14872.1594429501,0,0,0,80494.1347006783,162714.459469305,23129.364907235,143017.34312658,15109.2075849224,21527.115177119,113166.272389408,1.75436210898563e-12,37392.6881989264,1094.10023118077,0,376392.125394553,745934.55166759,"5_86_9",2,FALSE
"7818",2022-02-13,836533,0,-235183.625197543,0,0,16016.1717077924,0,0,18008.5176324947,101378.661820331,173656.261389375,23723.8877389837,139024.344581092,23257.2582802883,15922.107796705,123550.188744659,1.81885105454553e-22,44014.7835204521,710.033884771093,0,376392.125394553,820470.717293954,"5_86_9",2,FALSE
"7819",2022-02-20,726653,0,-208282.347932198,-19872.0890082189,0,10410.5116100651,0,0,0,101144.4082234,171075.744259406,24665.8043573137,143715.529678002,23010.6335044849,41095.2210035631,132048.079120281,1.74188020332095e-35,44014.9759835255,643.102154949324,0,376392.125394553,840061.698349128,"5_86_9",2,FALSE
"7820",2022-02-27,884322,0,-165685.258485457,0,0,4804.85151233772,0,0,0,101553.128910717,155242.71934607,26920.2647222152,150301.73089322,24345.4499002657,37176.7753645057,136649.023865448,7.1819068417792e-52,43100.9201423619,596.475789767437,0,376392.125394553,891398.207356004,"5_86_9",2,FALSE
"7821",2022-03-06,854156,0,-107267.859527224,0,0,343.203679452694,0,-16663.9709192621,0,108406.366247085,150702.512856721,30073.8220699121,153101.757189633,20192.9139892834,74.5201683783322,138169.530103966,6.02394778805365e-72,18968.3812180303,634.604371083455,0,376392.125394553,873127.906841613,"5_86_9",2,FALSE
"7822",2022-03-13,1041636,0,-52819.9555351897,0,98102.2880081615,0,0,0,0,105498.342366449,175130.800437697,32386.6935455437,159736.002451593,33120.3154704552,9.83658985687177e-14,138756.791505776,4.92182752441886e-96,0.72718216412668,674.058355233312,0,376392.125394553,1066978.18918244,"5_86_9",2,FALSE
"7823",2022-03-20,1023846,0,-31211.4324911451,0,105648.617854943,0,0,-16663.9709192621,18008.5176324947,94106.1807260037,201258.859035342,29345.5314406168,168362.813683846,36629.2311702267,8691.53958036602,138851.062278598,1.89923103876083e-124,7.73823604252855e-32,864.17051853217,0,376392.125394553,1130283.24590511,"5_86_9",2,FALSE
"7824",2022-03-27,984190,0,-44447.6415927973,0,68671.601605713,0,0,0,0,78477.0249623536,205948.706758036,28550.0131323941,170288.73322057,55434.1381738131,39817.9956067949,138526.466818351,1.69775439754636e-157,4.13500996021434e-151,1328.03598593297,0,376392.125394553,1118987.20006571,"5_86_9",2,FALSE
"7825",2022-04-03,1024756,0,-58456.912064428,0,31694.5853564829,0,0,-16663.9709192621,18008.5176324947,70369.3485226368,187166.944970379,29628.9929687941,167882.842013686,55231.4334252795,41464.4578652961,136783.087189465,1.74310368064219e-195,0,1733.65874971789,0,376392.125394553,1041235.11110509,"5_86_9",2,FALSE
"7826",2022-04-10,1010760,0,-40806.2590037217,0,2263.8989540345,0,0,0,0,75652.5156095824,170471.186613912,27248.9760756983,169784.84047728,60053.2108275353,21934.3377613509,133741.270347075,1.02932317981418e-238,0,1247.54675902101,0,376392.125394553,997983.649816321,"5_86_9",2,FALSE
"7827",2022-04-17,1048608,0,-284.640198119429,0,0,0,-131.380741723732,-16663.9709192621,0,78756.2851249761,168406.84870222,28429.1381986116,173767.398527718,59592.4578167242,40385.0784858045,130277.822047279,1.76685942825489e-287,0,825.198455367439,0,376392.125394553,1039752.36089415,"5_86_9",2,FALSE
"7828",2022-04-24,962334,0,25159.3751126969,0,0,0,-249.785607721663,0,0,73083.0480074457,175371.220777328,29268.2211191681,174422.204224432,49750.1986958124,164.486530492976,126381.799212302,0,0,780.575049947674,0,376392.125394553,1030523.46851646,"5_86_9",2,FALSE
"7829",2022-05-01,1008991,0,20969.0591958359,0,0,0,-170.308368901134,0,36017.0352649894,68855.4492855667,198803.820852974,31927.8592294082,173463.790857619,42483.3536221724,1870.13565905582,122098.785399728,0,0,686.471581108581,0,376392.125394553,1073397.57797411,"5_86_9",2,FALSE
"7830",2022-05-08,1075978,0,22496.4645733592,0,0,0,-90.8311300806046,0,0,72823.3572511646,219450.207287791,38080.561011065,171365.430039848,38305.674109581,21527.115177119,117491.095885036,0,0,637.114764698524,0,376392.125394553,1078478.31436413,"5_86_9",2,FALSE
"7831",2022-05-15,1285122,0,77248.3825454335,0,0,0,-16.2198446572508,0,0,86127.156329255,230104.073747813,33607.9556857116,167899.089194722,41859.7633523673,13.4432021380157,112628.134497015,0,0,632.869138001924,0,376392.125394553,1126496.77324235,"5_86_9",2,FALSE
"7832",2022-05-22,1475683,0,184429.898143153,0,0,0,0,0,54025.5528974841,102416.086734698,245815.018338028,31897.0471111334,164902.364663828,40438.314135038,15496.0484489321,107581.375776756,0,0,822.272093238291,0,376392.125394553,1324216.10373684,"5_86_9",2,FALSE
"7833",2022-05-29,1485880,0,284839.050346853,-174169.624812406,0,0,0,0,72034.0705299788,106026.30655757,264885.736456182,36611.1922481638,162700.723023507,39080.4490886012,40646.4544551664,102420.798619063,0,0,862.860813186835,0,376392.125394553,1312330.14272042,"5_86_9",2,FALSE
"7834",2022-06-05,1260758,0,316394.867570028,0,0,0,0,-16663.9709192621,0,97445.8216013591,265242.289576414,38436.3634074626,159270.44205963,45984.5225585151,21170.2496520543,97212.1895424827,0,0,1141.50755084647,0,376392.125394553,1402026.40799408,"5_86_9",2,FALSE
"7835",2022-06-12,1785492,0,273594.815192877,0,61125.2717589314,0,0,0,0,99188.0554801224,260935.574204231,40067.1322976805,155541.421909698,43875.5967289195,18982.7117877922,92015.1925963089,0,0,1072.3462783829,0,376392.125394553,1422790.2436295,"5_86_9",2,FALSE
"7836",2022-06-19,1324483,0,205972.419727752,0,116213.479640437,6292.06745663273,-89.2091456148795,0,0,111014.013866843,267160.12391947,44593.3672577697,154124.69754592,38869.2704018418,27506.2235762292,86882.0509234778,0,0,725.468407236467,0,376392.125394553,1435656.09897255,"5_86_9",2,FALSE
"7837",2022-06-26,1429763,0,162257.849078809,0,79236.4633912073,18418.5974639613,-261.139498981738,0,0,122099.02287934,282152.082850896,43677.128683284,154445.325438886,47832.6063299134,11581.8730240681,81856.9686063035,0,0,605.218092885982,0,376392.125394553,1380294.12173512,"5_86_9",2,FALSE
"7838",2022-07-03,1398221,0,145291.498053336,92305.62692515,42259.4471419773,12812.9373662339,-181.662260161209,0,0,124545.315590678,292714.523087632,41902.5152532942,154862.019854615,55423.1003023315,38480.2543161895,76975.9949976112,0,0,698.825696994058,0,376392.125394553,1454482.52172043,"5_86_9",2,FALSE
"7839",2022-07-10,1315327,0,122196.26084169,0,7546.32984678165,7207.27726850658,-102.18502134068,-16663.9709192621,18008.5176324947,116581.948853611,290567.308440682,40952.534672106,154613.912782042,54872.0167897007,2705.93616596749,72267.3175425523,0,0,996.466716707062,0,376392.125394553,1248141.79700679,"5_86_9",2,FALSE
