"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","sms_sends","email_campaign_delivery","email_flow_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"26",2022-06-26,1429763,0,94692.2453488946,0,-21416.8409188949,-33343.1271209379,-46429.8855527859,0,0,615355.765142401,350944.310604894,10327.598561263,40275.5158819328,121290.146447208,0,0,4.24199643933751e-14,0,40872.6777955091,127858.835475147,0,0,139313.327176037,12620.9964594131,0,0,0,1452361.56530008,"3_96_17",7,FALSE
"27",2022-07-03,1398221,0,84790.8329790116,35096.9530842076,-11422.315156744,-23195.2188667394,-32299.0508193293,0,0,606577.713177193,346313.850148,10449.5253716425,40549.0622073025,124225.963625481,0,0,7.34216163775078e-15,0,34216.2170521761,63524.9690513976,0,0,102708.367167291,23263.4387146072,0,0,0,1404800.3077355,"3_96_17",7,FALSE
"28",2022-07-10,1315327,0,71312.6568485374,0,-2039.69913513285,-13047.3106125409,-18168.2160858728,3797.02282921374,15826.5432856587,578230.89005833,318815.017032957,10522.9973883405,38726.9243673286,110662.735771075,0,0,1.27080110239975e-15,0,33232.2029996411,17800.2537108941,0,0,88749.6270780131,45906.880951806,0,0,0,1300328.52648825,"3_96_17",7,FALSE
"29",2022-07-17,1252591,0,39837.3744454345,0,-16521.5629945761,-3106.50252679546,-4325.76573473161,0,0,547055.148366936,302244.218130341,9098.54696780673,39433.2302731607,114836.059190395,0,0,2.199536759797e-16,0,33091.5849774351,16319.1611430008,0,0,53155.7274758204,17340.6002745913,0,0,0,1148457.81998882,"3_96_17",7,FALSE
"30",2022-07-24,1138504,0,-4040.88273288514,0,-31411.3666810459,0,0,0,0,534577.515357789,286879.223961653,9364.68742304776,40401.7457544733,108658.962234768,0,0,3.80701743849797e-17,0,33071.5621011232,7058.77604658263,0,0,115648.002523683,38181.8014899984,0,0,0,1138390.02747919,"3_96_17",7,FALSE
"31",2022-07-31,1000073,0,-41157.1844188176,0,-21416.8409188949,0,0,0,0,554530.725333216,278399.760593677,9894.21508794393,40518.4233758825,108875.303134493,0,0,6.58928827284762e-18,0,32340.0706399154,5810.30518129144,0,0,55116.2769026233,27905.1946597835,0,0,0,1050816.24957111,"3_96_17",7,FALSE
"32",2022-08-07,1094489,0,-53702.0378920949,0,-11422.315156744,0,-44122.8104942624,3797.02282921374,0,568595.555814173,251407.175320788,10920.1501362774,40562.654736435,99909.0306901283,0,0,1.1404917535607e-18,0,32115.7491929763,1907.69146330022,0,0,138038.134892137,55100.8669710574,0,0,0,1093106.86850339,"3_96_17",7,FALSE
"33",2022-08-14,989555,0,-34853.9803732961,0,-2039.69913513285,-26923.021898894,-38355.1228479536,0,0,511369.046504992,220783.897881842,8934.01502662651,33770.2077226654,115880.749804114,0,0,1.97399383071435e-19,0,32083.8009066912,443.219822920442,0,0,141330.184482733,33967.2333694133,0,0,0,996390.531266722,"3_96_17",7,FALSE
"34",2022-08-21,870487,0,6267.22600750272,0,0,-28994.0235834243,-24224.288114497,0,0,460341.558478493,193589.812559323,6395.43657861473,18191.1155757437,99158.4733076114,0,0,3.41664166490699e-20,0,32079.2537842566,535.1941628642,0,0,55080.5448371169,57061.1562531171,0,0,0,875481.459846722,"3_96_17",7,FALSE
"35",2022-08-28,882402,0,42008.0358315468,0,0,-18846.1153292258,-10093.4533810404,0,63306.1731426349,430252.625969615,159606.963438623,5979.38661349381,10162.422952126,105325.476417306,0,0,5.91361537444825e-21,0,27919.868696723,320.267011361998,0,0,130999.746380889,65055.9009090698,0,0,0,1011997.29865312,"3_96_17",7,FALSE
"36",2022-09-04,842418,0,35530.1814005812,-3416.85309350449,0,-8698.20707502728,-288.384382315441,0,63306.1731426349,460168.520222141,143539.512222815,4921.04809704939,9772.9643150341,111771.989019973,0,0,1.02354446929871e-21,0,21762.3266832671,521.16448724424,0,0,14200.4345903872,47998.0226997811,0,0,0,901088.89233006,"3_96_17",7,FALSE
"37",2022-09-11,833846,0,-30708.809162307,0,-16521.5629945761,-4763.3038744197,0,0,0,494722.875692974,109401.850881773,4631.76798082701,10612.2265925827,118654.466096532,0,0,1.77157832272735e-22,0,20899.0462972202,83.4332775881641,0,0,58630.1753305823,38660.7515470909,0,0,0,804302.917665869,"3_96_17",7,FALSE
"38",2022-09-18,782086,0,-127033.284810343,0,-31411.3666810459,-22159.7180244743,0,3797.02282921374,0,486206.754813578,91913.1469611134,4555.54946843822,6633.19001636917,91677.021486626,0,0,3.06629545437125e-23,0,20776.6628739598,108.943816630589,0,0,31694.2053366708,49410.8157987292,0,0,0,606168.943885466,"3_96_17",7,FALSE
"39",2022-09-25,508056,0,-186370.941092031,0,-21416.8409188949,-30443.7247625955,0,0,0,468609.993324899,103396.226083046,3771.49225088254,6830.25647118329,73973.2029301846,0,0,5.30722672143737e-24,0,21538.7891299589,21.2597321933182,0,0,17252.9972141197,72596.7993638081,0,0,0,529759.509726755,"3_96_17",7,FALSE
"40",2022-10-02,638213,0,-159950.373829988,0,-11422.315156744,-20295.816508397,0,0,0,496915.039795214,127948.103991717,3675.54244101182,10002.0706723145,54990.9894363619,0,0,9.18589088751542e-25,0,26388.4614806837,141.348891991349,0,0,79304.5016839257,61420.5449338118,0,0,0,669118.097831902,"3_96_17",7,FALSE
"41",2022-10-09,771555,0,-70822.4507465127,-15829.0553037333,-14277.8939459299,-10147.9082541985,0,0,0,503637.253759126,135639.155056949,3390.28850697186,3418.51235503494,54223.5514351216,0,0,1.58991872452899e-25,0,27082.8764101623,56.0270923107083,0,0,66671.1665504037,50215.2472455394,0,0,0,733256.770161245,"3_96_17",7,FALSE
"42",2022-10-16,654155,0,-1812.94089426261,0,-21416.8409188949,-1242.60101071818,-44122.8104942624,0,0,488831.718222531,146710.325715946,4001.54401219728,4024.86075068073,101704.773824754,0,0,2.75187413127614e-26,0,27181.6923211789,208.670758558282,0,0,36506.1017907382,65971.8950768928,0,0,0,806546.38915534,"3_96_17",7,FALSE
"43",2022-10-23,1069448,0,-14816.6841212403,0,-11422.315156744,0,-38355.1228479536,0,47479.6298569762,459049.653310427,133477.3872096,2873.89671029418,13680.4422629929,112953.241859861,0,0,4.76301783075752e-27,0,27195.7546172039,60.1842019138425,0,0,31198.9132597462,109847.991109438,0,0,0,873222.972272516,"3_96_17",7,FALSE
"44",2022-10-30,807437,0,-78761.6183704652,0,-14277.8939459299,0,-24224.288114497,0,31653.0865713175,448686.772113888,159800.966337325,2847.14590731698,13460.2780686528,102880.491152645,0,0,8.24395948865349e-28,0,39769.768592028,98.3227369994759,0,0,116770.406449116,130019.357477862,0,0,0,928722.794976258,"3_96_17",7,FALSE
"45",2022-11-06,1713793,0,-89393.4002424682,282821.269579664,-21416.8409188949,0,-10093.4533810404,0,79132.7164282937,531717.59575143,206899.205944179,3977.35040747072,4116.15032083471,120460.868837073,0,0,1.42688670220139e-28,0,45899.6558481492,2344.39303260761,0,0,117259.73209048,366414.532812902,0,0,0,1640139.77651068,"3_96_17",7,FALSE
"46",2022-11-13,731188,0,26184.0070382441,0,-11422.315156744,0,-288.384382315441,0,15826.5432856587,544060.316098292,183659.708422801,3910.10797758227,5893.48573990836,86042.3462947178,0,0,2.46969391797884e-29,0,46720.1609478415,183.026657104465,0,0,41980.6982469678,135588.988063911,0,0,0,1078338.68923397,"3_96_17",7,FALSE
"47",2022-11-20,2793394,0,222801.851035063,389630.475144237,-2039.69913513285,0,0,0,205745.062713564,619526.706623861,319819.16372488,8384.93498316764,68739.4276332583,125123.843688568,0,0,4.27461272089199e-30,0,46835.832335794,7307.87260062939,0,0,148696.574390695,433667.223688563,0,0,0,2594239.26942715,"3_96_17",7,FALSE
"48",2022-11-27,2009951,0,362873.569592022,0,0,0,0,3797.02282921374,158265.432856587,578530.510348093,273243.952600421,8949.77634431854,53046.3952659241,84820.35719907,0,0,7.39861477594171e-31,0,35841.7557612564,7085.56536683999,0,0,65523.624166387,409767.340764064,0,0,0,2041745.3030942,"3_96_17",7,FALSE
"49",2022-12-04,1584944,0,336747.856616737,0,-16521.5629945761,0,0,3797.02282921374,79132.7164282937,478605.744167821,196720.183549077,5615.60454794924,39597.965295855,98736.8865232351,0,0,1.28057216353767e-31,0,17835.280060738,2797.28023245135,0,0,27454.0993642369,221306.028671846,0,0,0,1491825.10529288,"3_96_17",7,FALSE
"50",2022-12-11,1697501,0,161003.119717861,0,-31411.3666810459,0,0,3797.02282921374,63306.1731426349,482377.284353258,254564.19493267,6535.44055397866,67322.9183895369,77649.3109591488,0,0,2.2164487754653e-32,0,15419.2409168505,5470.64218824073,0,0,31720.987716431,214454.235089423,0,0,0,1352209.2041082,"3_96_17",7,FALSE
"51",2022-12-18,581919,0,-40539.725182999,0,-21416.8409188949,0,0,3797.02282921374,0,423363.876203035,123874.667132019,3779.66104370238,54056.140395648,44653.9517981141,0,0,3.83628921051205e-33,0,15083.890441252,252.339866759405,0,0,18810.4077514714,139040.205030324,0,0,0,764755.596389644,"3_96_17",7,FALSE
"52",2022-12-25,863564,0,-149024.959209002,118541.36441367,-11422.315156744,0,0,0,189918.519427905,422791.155654842,109228.141066448,2800.33493449081,51631.2623180819,30898.012742653,0,0,6.63995264388711e-34,0,15036.3546249779,147.743775122626,0,0,68933.2261332724,107948.986294174,0,0,0,957427.827019891,"3_96_17",7,FALSE
"53",2023-01-01,700012,0,-143042.897588439,64765.096340696,-2039.69913513285,0,0,0,221571.605999222,418842.585638996,123555.96626499,1801.24570590475,84868.9093405262,46644.6010678375,0,0,1.14926087929587e-34,0,11084.150232403,135.054144530411,0,0,8600.15798379282,301394.562469812,0,0,0,1138181.33846514,"3_96_17",7,FALSE
"54",2023-01-08,590586,0,-90215.5867047711,0,0,0,0,0,31653.0865713175,376520.209495967,103941.59787612,2486.28621465335,57840.1775053459,45077.7319401624,0,0,1.98917166961406e-35,0,10559.5516747486,2716.02437891591,0,0,28849.8340826345,143034.95906796,0,0,0,712463.872103054,"3_96_17",7,FALSE
"55",2023-01-15,828218,0,-65222.2420503088,56519.5499844213,-21620.8108324082,0,0,0,0,384669.911730741,96858.2652658143,1837.0329835536,37828.8216004033,86915.6752717074,0,0,3.44291187708349e-36,0,10485.7460046446,107.255661325346,0,0,43232.8465628899,140235.665267437,0,0,0,771847.717450221,"3_96_17",7,FALSE
"56",2023-01-22,777044,0,-86136.5331794058,0,-29983.5772864529,0,0,3797.02282921374,0,395959.526718026,104382.488996864,2324.04544844756,35250.6316083161,83656.9586327732,0,0,5.95908456491462e-37,0,10475.2600249497,125.065065556371,0,0,34632.3235246309,95758.7418036398,0,0,0,650241.954186559,"3_96_17",7,FALSE
"57",2023-01-29,609811,0,-122019.707674501,0,-19989.0515243019,0,0,0,0,391588.39733401,107153.480197326,1247.21810725049,44060.2239938735,61727.6928194416,0,0,1.03141439919412e-37,0,11418.9246815244,65.3140863375558,0,0,20518.8461752358,53210.436551709,0,0,0,548981.774747906,"3_96_17",7,FALSE
"58",2023-02-05,593941,0,-141287.129853096,0,-9994.52576215096,0,0,0,0,394636.271005236,117126.568765757,984.284461923402,57421.4895614432,84997.1837567591,0,0,1.78519980925998e-38,0,12292.8787047352,46.7849592059234,0,0,35608.7604856591,57643.9882623439,0,0,0,609476.554347816,"3_96_17",7,FALSE
"59",2023-02-12,561566,0,-139135.784477362,0,-1223.81948107971,0,0,0,0,401892.989478718,94232.637874008,781.11581468829,79735.5900220916,73501.113456346,0,0,3.08987188997161e-39,0,12419.2535227062,19.4054429342463,0,0,54058.9170648791,96361.0527049412,0,0,0,672642.471422871,"3_96_17",7,FALSE
"60",2023-02-19,619856,0,-124955.373313543,-7555.87496493808,0,0,0,3797.02282921374,0,409903.393349576,72055.6183228224,1268.97326634819,75917.4746435867,75343.777210223,0,0,5.34803345088547e-40,0,12437.2776844764,41.5275263396835,0,0,16688.4012573421,29755.285150019,0,0,0,564697.502961466,"3_96_17",7,FALSE
"61",2023-02-26,510636,0,-101914.700788166,0,0,0,0,0,0,413305.876673982,76408.7814051096,1366.67925725808,90870.3987366628,73716.354770507,0,0,9.25652027341908e-41,0,16979.5902324589,35.4793817387657,0,0,23179.7301856531,32848.1677238713,0,0,0,626796.357579075,"3_96_17",7,FALSE
"62",2023-03-05,676609,0,-69026.9134230964,0,-11218.3452432307,0,0,0,0,405965.880720633,111826.756467175,1188.02006330624,91331.9578571137,49843.3487897807,0,0,1.6021434487855e-41,0,21343.6142628806,0.0263709208847902,0,0,33074.0673197764,30316.2886296928,0,0,0,664644.701814952,"3_96_17",7,FALSE
"63",2023-03-12,882591,0,-35490.5161398108,0,-32839.1560756389,0,0,0,0,397801.9791541,114210.772992617,916.973946973309,89977.7298277732,101597.287123403,0,0,2.77303301312617e-42,0,21979.9758748319,31.967612772839,0,0,120199.546780661,14101.9718178898,0,0,0,792488.532915572,"3_96_17",7,FALSE
"64",2023-03-19,773232,0,-18679.8275017956,0,-22844.6303134879,0,0,3797.02282921374,47479.6298569762,399317.579118019,113539.712612061,841.610948012359,76320.610455311,105615.050799335,0,0,4.79964019309058e-43,0,22070.7606956316,161.696812373785,0,0,20079.8990468344,3215.38392811493,0,0,0,750914.4992866,"3_96_17",7,FALSE
"65",2023-03-26,521967,0,-23788.0092016301,0,-12850.104551337,0,0,0,15826.5432856587,369609.770058918,89947.8676065525,881.341838063578,46006.2040557977,64034.5657645578,0,0,8.30734645930536e-44,0,22140.9738077771,1225.84144339526,0,0,16263.8420850949,12017.0973141678,0,0,0,601315.933507017,"3_96_17",7,FALSE
"66",2023-04-02,620251,0,-33705.4999054409,0,-3059.54870269927,-21952.6178560212,0,0,0,387197.287623019,103176.729826055,1254.57564794588,52371.9439537696,83725.6904375716,0,0,1.4378578897285e-44,0,22483.6587802777,1372.48397689414,0,0,33434.8511796703,69119.1410285187,0,0,0,695418.695989561,"3_96_17",7,FALSE
"67",2023-04-09,712058,0,-27144.0962797866,0,0,-30443.7247625955,0,3797.02282921374,0,425614.279354211,99971.8411971513,1375.03889411715,90041.9128285005,72542.8931167356,0,0,2.48868314471066e-45,0,22532.482860516,9126.26245055999,0,0,17531.5467976635,62917.3885021194,0,0,0,747862.847788406,"3_96_17",7,FALSE
"68",2023-04-16,764583,0,-4390.12590018171,0,0,-20295.816508397,0,0,0,411409.684496402,130158.085240694,1624.19359730152,99678.1782665411,74466.4958946895,0,0,4.30747978573628e-46,0,22539.4322161375,18717.15837407,0,0,62670.5689420869,50556.4782882409,0,0,0,847134.332907584,"3_96_17",7,FALSE
"69",2023-04-23,790696,0,13448.390989814,0,0,-10147.9082541985,0,0,0,404298.15428018,148273.387755276,2423.00666474208,100454.867446215,70304.3807117986,0,0,7.4555019766021e-47,0,22540.4212162606,25130.5073997926,0,0,56389.7139068881,62188.2915354937,0,0,0,895303.213652262,"3_96_17",7,FALSE
"70",2023-04-30,885338,0,13333.7493918801,0,0,-1242.60101071818,0,0,0,439235.960379458,165495.109659475,2278.60140519787,100195.832524883,56717.6479391329,0,0,1.29041835337636e-47,0,28976.2430597147,19467.0865724679,0,0,34511.6610812946,12885.9435466919,0,0,0,871855.234549477,"3_96_17",7,FALSE
"71",2023-05-07,1354394,0,11287.7467748548,0,0,0,0,3797.02282921374,0,472066.210811811,196494.43710282,3110.71543618211,100822.050019514,56424.1020446511,0,0,2.23349082591147e-48,0,30956.7647102595,33198.7679065008,0,0,79932.368420255,40153.544292483,0,0,0,1028243.73034855,"3_96_17",7,FALSE
"72",2023-05-14,946631,0,36580.6660514672,0,0,0,0,0,31653.0865713175,478709.990798496,172191.199578417,3040.98673441299,82632.5116654397,74806.6365623498,0,0,3.86578605022039e-49,0,31237.2999542533,20724.4264190047,0,0,52383.0391333908,126597.334696197,0,0,0,1110557.17816475,"3_96_17",7,FALSE
"73",2023-05-21,952822,0,95481.5356149443,0,0,0,0,0,94959.2597139524,443465.763852386,167174.04887935,3058.42837274631,49602.8278816238,73938.503062264,0,0,6.69100656815096e-50,0,31277.1918488558,17364.0695945566,0,0,122563.376991436,68245.5112519071,0,0,0,1167130.51706402,"3_96_17",7,FALSE
"74",2022-01-02,654913,0,-133963.517319662,0,0,0,0,0,32800.0728594833,481519.377926413,151524.327122946,7688.90008468398,3331.40258939448,43448.7831908889,0,0,90553.4907145406,0,10613.0006324753,634.715892070005,0,0,5175.4467773389,13237.5713836893,0,0,0,706563.571854261,"3_101_6",7,FALSE
"75",2022-01-09,1098519,0,-81988.0936708329,0,-31290.5390855332,0,0,0,65600.1457189666,514816.768013282,153245.698253003,7528.67302502604,8579.46412332647,66162.8096935166,0,0,37765.1791238488,0,9478.82617165427,4321.67767254102,0,0,152513.72819348,15795.344334867,0,0,0,922529.681567146,"3_101_6",7,FALSE
"76",2022-01-16,963182,0,-65842.8004631312,59784.3857680008,-27200.2725384046,0,0,0,164000.364297417,585342.342995381,185414.440621686,8002.72611617424,14173.9703579461,82268.0078239297,0,0,9517.44486533975,0,9314.32773635418,2283.90678267361,0,0,3940.10269646412,26403.0992295315,0,0,0,1057402.04628936,"3_101_6",7,FALSE
"77",2022-01-23,557152,0,-92281.64885462,0,-17179.1194979398,0,0,0,0,515064.5777367,164268.420521764,9026.67116220351,22937.6837091735,73330.6166368067,0,0,1979.40869185434,0,9289.84708817664,652.803304169678,0,0,14073.3415882675,26814.3893055019,0,0,0,727976.991392058,"3_101_6",7,FALSE
"78",2022-01-30,594670,0,-126715.675097676,0,-7157.96645747491,0,0,0,0,495066.99295678,158042.566011009,8486.33527786572,24146.0840504938,51171.1648766726,0,0,393.32937350632,0,13867.1286615998,1198.84996628981,0,0,423.874566866117,62649.2443792393,0,0,0,681571.928565172,"3_101_6",7,FALSE
"79",2022-02-06,893466,0,-141713.474253737,0,-204.513327356426,-28164.7510353841,0,0,0,542401.633226182,183361.590547293,8220.95365847122,17195.3313751398,88405.7162328441,0,0,77.4327782264189,0,16683.9011122202,2601.7226266479,0,0,122258.452800124,31225.4106268825,0,0,0,842349.406367552,"3_101_6",7,FALSE
"80",2022-02-13,836533,0,-136744.833449501,0,0,-30331.2703457983,0,0,16400.0364297417,587006.444470514,180425.228519579,8957.02151237795,13155.8630839886,99037.7522491381,0,0,15.2156559849157,0,17120.1702140916,286.695830040956,0,0,100387.437136834,9600.33309604924,0,0,0,865316.094403041,"3_101_6",7,FALSE
"81",2022-02-20,726653,0,-121103.392953214,-7992.33794046747,0,-19715.3257247689,0,0,0,549978.860213179,168416.649984374,9226.81696551097,31640.6059474061,80381.864838207,0,0,2.98881211190537,0,17185.7099233724,581.054064934987,0,0,13236.6318930069,17877.1619405467,0,0,0,739717.287964199,"3_101_6",7,FALSE
"82",2022-02-27,884322,0,-96335.8016851765,0,0,-9099.38110373949,0,0,0,563773.248619669,146225.548142016,10537.8105642347,37479.442048124,87466.92496705,0,0,0.587050583133256,0,23688.687732994,649.821115694578,0,0,27525.4429962252,15262.7835138543,0,0,0,807175.11396153,"3_101_6",7,FALSE
"83",2022-03-06,854156,0,-62369.6720943645,0,0,-649.95579312425,0,3598.02124908777,0,583479.401628147,168994.04860035,11872.3431164988,38327.1195976627,70142.9173099149,0,0,0.115304521820847,0,27408.4847403408,458.139374910613,0,0,9193.77602187686,19424.7355691721,0,0,0,869879.474624995,"3_101_6",7,FALSE
"84",2022-03-13,1041636,0,-30711.5600263526,0,-26586.7325563354,0,0,0,0,559490.533337794,205862.121208958,12277.8174976097,65393.3277125881,113694.683106884,0,0,0.0226472751953338,0,27968.5068213123,500.809873274275,0,0,138565.30776917,20493.0448668144,0,0,0,1086947.88225899,"3_101_6",7,FALSE
"85",2022-03-20,1023846,0,-18147.5310372356,0,-28631.8658298996,0,0,3598.02124908777,16400.0364297417,530840.570818538,219428.796709276,8731.16692663083,84160.7099123105,101013.28801889,0,0,0.00444821059941963,0,28052.2845478638,1275.87313268972,0,0,116120.387912281,35914.9448851311,0,0,0,1098756.68812352,"3_101_6",7,FALSE
"86",2022-03-27,984190,0,-25843.5736830103,0,-18610.7127894348,0,0,0,0,500104.323371385,201199.432655855,10597.1839931265,72212.7215173955,133673.66300788,0,0,0.000873684593944797,0,28316.5589862297,1113.75941730534,0,0,19542.9003115764,75347.0540624123,0,0,0,997653.311724406,"3_101_6",7,FALSE
"87",2022-04-03,1024756,0,-33989.1040352322,0,-8589.55974896989,0,0,3598.02124908777,16400.0364297417,502191.295287879,166331.026248671,11211.9291164198,65544.4639023103,108585.913201009,0,0,0.000171602656100681,0,28982.6059447066,1524.99350898317,0,0,84911.7054916234,91658.3827597006,0,0,0,1038361.70952753,"3_101_6",7,FALSE
"88",2022-04-10,1010760,0,-23726.3333553693,0,-613.539982069278,0,0,0,0,529729.683714536,176381.869439664,8483.98265180683,84250.9736255388,124012.286997992,0,0,3.37049224217892e-05,0,29082.2124588502,24085.8083393812,0,0,136673.838465974,23169.0597318293,0,0,0,1111529.84212184,"3_101_6",7,FALSE
"89",2022-04-17,1048608,0,-165.50079305981,0,0,0,-23998.9040177533,3598.02124908777,0,524721.623543577,172576.139891531,11235.8657759682,90046.0013361254,115555.956188866,0,0,6.62007115948769e-06,0,29097.1063237475,3061.25909456593,0,0,109468.538784688,13984.4168371146,0,0,0,1049180.52422108,"3_101_6",7,FALSE
"90",2022-04-24,962334,0,14628.6313793721,0,0,0,-45627.5459102964,0,0,500417.609767472,191472.815175014,10645.6647971024,83994.0354661446,84785.4090415712,0,0,1.30026533220602e-06,0,29099.3333452641,4521.11537953124,0,0,6955.98170702833,25103.0746076195,0,0,0,905996.124757124,"3_101_6",7,FALSE
"91",2022-05-01,1008991,0,12192.2200362326,0,0,0,-31109.6903933839,0,32800.0728594833,501100.580779462,228450.562105995,12607.7192967021,83158.0233782346,92458.8706485888,0,0,2.55388483500095e-07,0,25484.2924575822,4799.22654995055,0,0,37072.3438052818,16925.459444828,0,0,0,1015939.68096921,"3_101_6",7,FALSE
"92",2022-05-08,1075978,0,13080.3124524621,0,0,0,-16591.8348764714,0,0,521350.091155379,234799.383454854,16411.3002187753,74233.9741955076,96168.6222694373,0,0,5.01615138761125e-08,0,24947.1068696291,5919.05206788484,0,0,28682.4083265227,16485.9171864162,0,0,0,1015486.33332045,"3_101_6",7,FALSE
"93",2022-05-15,1285122,0,44915.189977814,0,0,0,-2962.82765651275,0,0,553849.317818108,246900.986309952,8359.71948715031,63892.5939141813,110104.771104342,0,0,9.85235293250597e-09,0,24866.9005343007,25699.9694250346,0,0,56257.057344286,17786.5457588209,0,0,0,1149670.22401749,"3_101_6",7,FALSE
"94",2022-05-22,1475683,0,107234.658380278,0,0,0,0,0,49200.109289225,580850.331715583,282599.159497806,11890.7466980566,60177.7129735392,98453.4514914799,0,0,1.93512617155802e-09,0,24854.9103585934,7408.02935290773,0,0,155167.246930109,34458.5767358332,0,0,0,1412294.93342341,"3_101_6",7,FALSE
"95",2022-05-29,1485880,0,165616.41341687,-70049.1276930901,0,0,0,0,65600.1457189666,567645.235237749,310962.22638477,15709.5116098684,54871.4590742543,97579.4289439939,0,0,3.80083146178579e-10,0,34458.0488001321,41321.9545301213,0,0,41497.5983373351,27426.4578703782,0,0,0,1352639.35223135,"3_101_6",7,FALSE
"96",2022-06-05,1260758,0,183964.183024221,0,0,0,0,3598.02124908777,0,538483.909567423,261864.509012999,14132.7868965919,42839.3098870968,116067.545103618,0,0,7.46531157152896e-11,0,42741.6526039845,35989.8406612015,0,0,51301.9805824143,54646.8067978313,0,0,0,1345630.54538647,"3_101_6",7,FALSE
"97",2022-06-12,1785492,0,159078.581277808,0,-16565.5795158705,0,0,0,0,565686.785953925,294596.133273791,15523.7757025129,37627.6079006315,98741.3879629622,0,0,1.46628119190056e-11,0,43921.0991869348,327276.371826865,0,0,175264.113790067,31720.5090747999,0,0,0,1732870.78643443,"3_101_6",7,FALSE
"98",2022-06-19,1324483,0,119760.311574432,0,-31495.0524128896,-11915.8562072779,-16295.5521108201,0,0,593220.918878728,300035.199889375,19249.3295488932,39463.3399895845,89723.7490636169,0,0,2.87996088726003e-12,0,44095.8916754189,183932.891799656,0,0,34777.0935798529,10896.0163355295,0,0,0,1375448.2816041,"3_101_6",7,FALSE
"99",2022-06-26,1429763,0,94342.9736212256,0,-21473.8993724247,-34880.9608976681,-47701.5252698553,0,0,606900.980576467,356385.653947126,14861.4816094194,40663.271530963,120661.075135729,0,0,5.65660581201134e-13,0,41512.9839347994,126690.72360745,0,0,139498.64790379,14379.1275321092,0,0,0,1451840.53385913,"3_101_6",7,FALSE
"100",2022-07-03,1398221,0,84478.0825461123,37124.3186303862,-11452.7463319599,-24265.0162766387,-33183.6697529428,0,0,598890.050631557,350494.540879868,15020.8703230748,40933.889204807,123592.137743216,0,0,1.11102860646563e-13,0,34266.578167156,63448.792326357,0,0,99648.9949756508,25431.2401900895,0,0,0,1404428.06325673,"3_101_6",7,FALSE
"101",2022-07-10,1315327,0,71049.6205801462,0,-2045.13327356426,-13649.0716556092,-18665.8142360303,3598.02124908777,16400.0364297417,571582.805920781,322630.196070618,15132.9315835236,39194.2366950622,109829.833555612,0,0,2.18220007794048e-14,0,33151.5064707058,18265.1801575112,0,0,86283.9491438382,48166.1697574771,0,0,0,1300924.4684489,"3_101_6",7,FALSE
"102",2022-07-17,1252591,0,39690.4345503345,0,-16565.5795158705,-3249.77896562125,-4444.24148476913,0,0,540950.511484383,306501.914363012,12958.2007929297,39858.3106398857,114080.09186212,0,0,4.28611572415954e-15,0,32984.3179614695,15988.8154744539,0,0,50541.0812718735,19677.0206703059,0,0,0,1148971.09910451,"3_101_6",7,FALSE
"103",2022-07-24,1138504,0,-4025.97796335283,0,-31495.0524128896,0,0,0,0,527979.805931488,291316.956049,13350.6116619537,40787.565301893,107835.729351827,0,0,8.41847096725692e-16,0,32959.3096741343,7091.38072845578,0,0,115093.588540395,40564.9852659927,0,0,0,1141458.9021289,"3_101_6",7,FALSE
"104",2022-07-31,1000073,0,-41005.3764132625,0,-21473.8993724247,0,0,0,0,546687.676314765,283092.2968782,14160.639545436,40905.9182669338,108069.466104595,0,0,1.65349369890017e-16,0,32173.8686576418,5722.00617474562,0,0,51853.0335361252,30495.8719929784,0,0,0,1050681.50168573,"3_101_6",7,FALSE
"105",2022-08-07,1094489,0,-53503.9582765487,0,-11452.7463319599,0,-45331.2631446451,3598.02124908777,0,560614.168838882,255874.833407636,15736.4699545636,40949.8611067098,99038.1509187392,0,0,3.24766982381534e-17,0,31927.7709192166,1948.9521439972,0,0,137931.088963347,57273.0955925902,0,0,0,1094604.44534162,"3_101_6",7,FALSE
"106",2022-08-14,989555,0,-34725.421694639,0,-2045.13327356426,-28164.7510353841,-39405.6078316196,0,0,506254.631523283,225398.014017438,12711.5658439007,34439.9362269397,115168.910974452,0,0,6.37883246336914e-18,0,31890.9579935105,465.006888889111,0,0,139545.919901508,36791.5877574056,0,0,0,998325.617292121,"3_101_6",7,FALSE
"107",2022-08-21,870487,0,6244.10938536257,0,0,-30331.2703457983,-24887.7523147071,0,0,455975.644048673,198448.218730695,8871.01491496651,19221.2975626183,98268.3677443066,0,0,1.25288301468806e-18,0,31885.4531811752,527.946077432135,0,0,50968.8130767113,59307.2187036891,0,0,0,874499.060765124,"3_101_6",7,FALSE
"108",2022-08-28,882402,0,41853.0894661205,0,0,-19715.3257247689,-10369.8967977946,0,65600.1457189666,425372.637013417,164354.638594913,8229.48298775107,11056.188015437,104513.244060618,0,0,2.46081999724563e-19,0,27459.6651121827,321.965037290217,0,0,130703.430318766,67271.3870784902,0,0,0,1016650.65088139,"3_101_6",7,FALSE
